TERRITORY_ID,LEVEL_ID,NAME_HTML,UNIT,VERSIONS,SECTOR,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
NL,0,Netherlands,Million EUR,2021,Total,988696,1005570.25,1019669.29,1033955.73,1050978.15,1070625.71,1092564.19,1113264.43,1138581.08,1163641.22,1188192,1211277.28,1233413.6,1252295.88,1271224.76,1293156.37,1319319.72,1349632.36,1383846.05,1425193.21,1465312,1503283.13,1533279.03,1559097.43,1583322.32,1609499.89,1642236.85,1691595.75,1733212.41,1760062.19,1776089.45,1797106.57,1808437.58,1816503.02,1820278.68,1857069.68,1880790.23,1907769.93,1937352.64,1974474.17,2005103.92,2038301.82,2072032.89,2110678.94,2147260.89,2183209.61
NL1,1,Noord-Nederland,Million EUR,2021,Total,99114,99198.91,99110.47,98973.08,98929.97,98906.97,100031,101700.36,104083.42,106429.94,108632.55,110456.76,112348.39,113976.95,115884.26,118079.8,120532.91,123474.71,126988.54,131403.99,135604.17,139641.73,143164.12,146100.06,148938.24,151792.04,155239.13,159178.29,163136.43,165316.58,165826.44,165491.06,165209.16,165443.15,165841.73,168743.64,171656.05,173747.55,177190.1,181015.74,185063.08,189196.3,192879.17,196996.78,200952.25,204867.54
NL11,2,Groningen,Million EUR,2021,Total,34004,32658.82,31351.28,29963.8,28448,26751.25,26038.99,25892.97,26111.46,26369.05,26494.02,26316.32,26213.65,26025.4,25982.24,26011.16,25988.25,26173.63,26652.95,27500.08,28094.06,28479.67,28835.38,28937.89,29034.58,29020.56,29107.93,29446.31,29575.34,30019.01,29455.33,28486.51,27300.48,25715.2,24795.73,26171.4,27465.73,28188.48,29802.41,31854,34107.4,35746.9,36903.85,38228.27,39482.59,40715.49
NL12,2,Friesland,Million EUR,2021,Total,35537,36422.78,37203.8,37983.78,38862.24,39880.42,40898.82,41836.22,42940.98,44028.48,45144.31,46202.61,47244.17,48181.05,49207.61,50336.92,51618.23,53023.84,54582,56456.52,58399.91,60220.13,61709.78,62976.75,64329.89,65622.27,67129.43,68874.58,70572.58,71738.01,72498.75,73008.05,73596.08,74998.51,76092.29,77116.61,78080.31,79108.49,80253.72,81483.12,82683.2,84193.03,85695.24,87354.1,88959.66,90554.71
NL13,2,Drenthe,Million EUR,2021,Total,29573,30117.3,30555.39,31025.49,31619.73,32275.3,33093.18,33971.17,35030.98,36032.4,36994.21,37937.83,38890.57,39770.5,40694.41,41731.72,42926.43,44277.24,45753.6,47447.39,49110.19,50941.92,52618.96,54185.4,55573.76,57149.19,59001.77,60857.4,62988.5,63559.55,63872.35,63996.48,64312.59,64729.42,64953.68,65455.61,66110,66450.55,67133.95,67678.59,68272.45,69256.36,70280.06,71414.38,72509.98,73597.32
NL2,1,Oost-Nederland,Million EUR,2021,Total,190531,194782.85,198497.98,202172.35,206562.5,211463.02,216485.2,221025.23,226501.25,232064.06,237596.64,242950.08,248110.77,252704.67,257430.55,262798.64,268925.5,275759.31,283413.67,292499.15,301589.29,310407.65,318143.13,324826.28,331685.07,338908.99,347180.93,357077.45,367122.88,374282.18,380154.1,387367.33,392890.98,396246.07,399553.89,402807.91,406374.45,409974.8,416159.05,422498.57,427685.76,434717.43,442394.37,451000.82,459254.84,467418.52
NL21,2,Overijssel,Million EUR,2021,Total,61001,62228.2,63311.59,64380.61,65709.54,67181.22,68652.24,69918.39,71484.64,73060.88,74654.98,76192.84,77646.11,78920.03,80254.66,81776.84,83502.81,85377.46,87514.55,90045.35,92606.48,95120.1,97407.28,99445.22,101458.31,103592.81,106118.39,109084.11,112084.91,113691.97,114505.45,116316.26,117345.51,117942.77,118642.17,119508.02,120563.87,121277.08,122679.99,124043.23,125122.9,127133.27,129363.23,131881.22,134285.65,136658.72
NL22,2,Gelderland,Million EUR,2021,Total,117135,119821.65,122153.34,124460.8,127180.66,130230.62,133389.54,136200.22,139572.17,143000.34,146353.5,149558.35,152662.28,155410.95,158210.49,161395.62,165038.88,169131.63,173691.17,179093.93,184443.7,189548.64,193887.84,197575.24,201471.75,205565.77,210247.99,215917.21,221579.86,225606.03,227811.87,231478.22,233841.23,235932.07,238198.76,239326.79,240946.57,242642.67,246360.98,249745.92,253194.52,257036.87,261257.39,266004.17,270547.73,275037.29
NL23,2,Flevoland,Million EUR,2021,Total,12395,12733,13033.05,13330.93,13672.3,14051.18,14443.42,14906.62,15444.43,16002.85,16588.15,17198.89,17802.38,18373.69,18965.4,19626.18,20383.81,21250.23,22207.96,23359.88,24539.1,25738.89,26847.98,27805.81,28754.99,29750.39,30814.52,32076.1,33458.09,34984.15,37836.74,39572.8,41704.19,42371.19,42712.91,43973.05,44863.96,46055,47118.04,48709.37,49368.34,50547.29,51773.75,53115.43,54421.46,55722.51
NL3,1,West-Nederland,Million EUR,2021,Total,499379,507834.66,514923.57,522210.51,530824.33,540934.26,551815.96,561413.94,572987.53,584339.41,595523.29,606052.68,616055.06,624264.33,632269.03,641939.92,653920.25,668094.96,683962.61,703366.33,721363.58,737701.08,748813.31,758239.52,766544.14,775607.93,788296.18,814025.17,831298.61,842321.69,848959.09,857250.91,858836.87,859817.21,857395.84,886637.75,901182.44,917585.3,932546.14,953726.3,971680.76,989157.08,1007070.28,1027599.66,1047029.15,1066120.63
NL31,2,Utrecht,Million EUR,2021,Total,66084,67253.57,68285.5,69368.75,70652.82,72102.98,73699.28,75009.72,76668.68,78408.66,80138.83,81818.57,83366.55,84631.47,85881.79,87402.38,89266.28,91422.27,93892.13,96860.4,99223.46,101508.85,103054.2,104449.66,105816.57,107395.71,109597.84,112143.38,114791.38,116306.85,117051.12,118707.19,118659.4,117796.19,117222.15,118651.72,121175.16,123407.92,127193.52,130831.98,132882.1,134949.83,137464.89,140408.61,143159.83,145846.17
NL32,2,Noord-Holland,Million EUR,2021,Total,182232,184671.24,186580.2,188608.38,190975.57,193770.19,197103.28,200172.94,203998.13,207672.85,211302.63,214599.53,217633.72,219926.47,222150.75,224910.12,228532.07,232863.07,237933.06,244240.46,250294.95,255120.4,256699.26,258076.27,258473.79,259347.01,261299.43,264022.91,267562.99,269718.09,269168.32,268369.48,266224.94,263452.56,260993.22,261411.22,265737.8,271524.83,274128.06,278547.05,281956.39,285017.09,288140.1,292134.28,295679.14,299047.07
NL33,2,Zuid-Holland,Million EUR,2021,Total,226469,230647.86,234161.16,237682.41,241943.83,246966.07,252034.99,256495.98,261789.33,266915.46,271880.91,276568.45,281090.56,284873.06,288619.99,293149.54,298642.91,305165.48,312257.51,320954.01,329135.57,337115.8,343897.01,349412.76,354699.02,360044.19,367060.68,385814.83,395131.75,401212.04,406687.1,412863.2,415794,419987.02,420143.94,446919.93,453530.82,461363.93,468707.73,480188.87,490343.41,500507.9,510709.66,522074.28,533015.49,543857.17
NL34,2,Zeeland,Million EUR,2021,Total,24594,25262,25896.72,26550.98,27252.11,28095.02,28978.4,29735.31,30531.38,31342.44,32200.92,33066.13,33964.23,34833.33,35616.49,36477.88,37479,38644.14,39879.91,41311.46,42709.6,43956.03,45162.84,46300.84,47554.77,48821.04,50338.24,52044.07,53812.51,55084.73,56052.57,57311.06,58158.55,58581.44,59036.54,59654.88,60738.66,61288.61,62516.83,64158.41,66498.86,68682.28,70755.64,72982.49,75174.7,77370.23
NL4,1,Zuid-Nederland,Million EUR,2021,Total,193724,197661.75,200916.59,204248.3,208161.17,212654.68,217382.53,222097.76,227773.8,233363.39,238785.88,243961.07,248842.78,253111.07,257217.76,261710.31,267081.34,273184.53,280076.49,288186.1,296706.1,304975.7,312062.7,318368.34,324320.86,330964.97,338868.78,348327.77,358256.26,364386.27,367082.06,371617.01,374805.4,377404.35,378578.95,380135.63,383067.62,388195.91,393396.18,399331.23,402786.91,407607.12,413020.46,419380.26,425310.95,431095.19
NL41,2,Noord-Brabant,Million EUR,2021,Total,132912,135488.87,137579.09,139711.63,142275.33,145200.9,148231.13,151402.43,155245.17,158977,162472.24,165768.49,168875,171520.67,174107.64,176966.23,180395.65,184357.79,188954.59,194406.66,200192.7,205990.97,211087.89,215719.02,220100.42,224780.63,230346.21,236988.33,244086.27,249017.04,251587.94,255343.62,257809.45,260097.99,261051.94,261855.89,263927.44,267340.9,271080.65,275131.11,277244.75,280370.21,283948.59,288198.99,292136.95,295964.93
NL42,2,Limburg,Million EUR,2021,Total,60812,62172.88,63337.5,64536.67,65885.84,67453.78,69151.4,70695.33,72528.63,74386.39,76313.65,78192.58,79967.78,81590.39,83110.12,84744.08,86685.7,88826.74,91121.9,93779.43,96513.38,98984.72,100974.8,102649.3,104220.44,106184.33,108522.57,111339.44,114170,115369.25,115494.14,116273.4,116995.97,117306.37,117527.02,118279.74,119140.17,120855.01,122315.53,124200.12,125542.16,127236.92,129071.87,131181.28,133174.01,135130.27
NLZ,1,Extra-Regio,Million EUR,2021,Total,5948,6092.07,6220.67,6351.46,6500.16,6666.8,6849.53,7027.18,7235.08,7444.42,7653.64,7856.69,8056.6,8238.86,8423.16,8627.7,8859.72,9118.85,9404.74,9737.64,10048.86,10556.97,11095.77,11563.23,11834.01,12225.96,12651.83,12987.07,13398.23,13755.47,14067.76,15380.26,16695.17,17592.24,18908.27,18744.75,18509.67,18266.37,18061.17,17902.33,17887.41,17623.89,16668.61,15701.42,14713.7,13707.73
NLZZ,2,Extra-Regio,Million EUR,2021,Total,5948,6092.07,6220.67,6351.46,6500.16,6666.8,6849.53,7027.18,7235.08,7444.42,7653.64,7856.69,8056.6,8238.86,8423.16,8627.7,8859.72,9118.85,9404.74,9737.64,10048.86,10556.97,11095.77,11563.23,11834.01,12225.96,12651.83,12987.07,13398.23,13755.47,14067.76,15380.26,16695.17,17592.24,18908.27,18744.75,18509.67,18266.37,18061.17,17902.33,17887.41,17623.89,16668.61,15701.42,14713.7,13707.73
PL,0,Poland,Million EUR,2021,Total,,,,,,,,,,,,,,,,391399,399343.64,413373.38,431825.34,451782.39,471912.13,485015.21,494193.21,502681.8,513605.03,527004.06,545973.57,574494.92,608596.56,640542.56,669069.16,703919.27,735344.49,763848.57,798563.89,836627.02,865513.19,893993.58,930621.18,970279.56,1004587.13,1036041.67,1072416.15,1114663.35,1158420.76,1204784.63
PL2,1,Makroregion Poludniowy,Million EUR,2021,Total,,,,,,,,,,,,,,,,74036,74888.54,76845.37,79580.73,82571.79,85552.73,86536.17,87693.37,89042.87,90578.17,92500.26,96233.58,101848.81,107926.88,113494.71,118512.91,124973.03,130341.33,135316.18,140945.45,146964.65,151862.25,156404.9,162150.95,168784.39,174021.84,178008.24,182874,188725.98,194781.15,201231.71
PL21,2,Malopolskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,27195,27591.3,28408.98,29530.41,30785.75,32064.83,32688.55,33374.13,34331.26,35245.43,36369.09,38190.29,40549.26,42986.22,44872.44,47012.87,49622.32,52119.88,54310.43,56808.85,59833.35,61884.88,63745.1,66069.82,68733.64,71120.18,73450.27,76273.34,79560.73,82965.38,86574.32
PL22,2,Slaskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,46841,47297.24,48436.39,50050.32,51786.04,53487.9,53847.61,54319.24,54711.61,55332.75,56131.17,58043.3,61299.55,64940.67,68622.28,71500.04,75350.71,78221.46,81005.76,84136.62,87131.32,89977.4,92659.83,96081.16,100050.77,102901.68,104557.99,106600.68,109165.27,111815.78,114657.41
PL4,1,Makroregion Pólnocno-Zachodni,Million EUR,2021,Total,,,,,,,,,,,,,,,,59137,60032.27,61829.51,64269.67,66993.49,69760.78,71769.42,73300.22,75443.47,77645.71,79994.33,83120.75,87174.36,92611.45,96881,101559.64,106985.13,112008.82,116346.75,121456.77,127636.68,132202.46,136396.64,141815.51,147463.27,152925.43,158335.62,164676.59,171983.37,179553.07,187563.65
PL41,2,Wielkopolskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,36892,37641.31,38938.78,40619.36,42470.57,44344.77,45851.59,47043.24,48803.95,50235.77,51724.58,53505.38,55894.91,59201.59,61672.82,64023.52,66813.41,69575.64,71479.51,74502.62,78229.91,81313.61,83802.49,87061.34,90666.57,93434.96,96178.84,99451.79,103276.55,107237.33,111438.09
PL42,2,Zachodniopomorskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,14283,14351.24,14647.91,15112.46,15647.63,16205.73,16460,16596.68,16763.36,17286.24,17719.34,18611.68,19566.02,21021.69,22248.87,23286.44,24490,25905.06,27666.67,29236.14,30873.12,31650.95,32777.76,34235.49,35600.18,37783.86,39648.88,41799.14,44226.98,46743.69,49398.29
PL43,2,Lubuskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,7962,8039.72,8242.83,8537.85,8875.29,9210.27,9457.82,9660.29,9876.15,10123.67,10550.38,11003.67,11713.4,12388.16,12959.29,14249.66,15681.71,16528.11,17200.56,17717.99,18533.63,19237.86,19816.35,20518.64,21196.48,21706.57,22507.85,23425.66,24479.84,25572.05,26727.27
PL5,1,Makroregion Poludniowo-Zachodni,Million EUR,2021,Total,,,,,,,,,,,,,,,,35986,36544.38,37686.05,39265.08,41030.76,42833.35,44463.68,45476.45,46241.42,47358.11,48856.8,51140.96,54176.47,57336.31,60651.79,63292.96,66500.89,69362.35,72583.52,76349.48,80631.61,84564.46,88445.64,93306.63,99492.78,104179.06,107776.8,111875.09,116614.17,121523.26,126721.16
PL51,2,Dolnoslaskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,28904,29438.5,30424.24,31739.63,33185.98,34649.7,36145.1,37098.61,37770.83,38784.89,40093,42127.13,44717.19,47421.28,50092.59,52113.04,54684.38,57069.48,59723.55,62685.03,65575.08,68136.98,71074.98,74956.81,79983.04,83864.48,86701.46,89887.35,93582.25,97409.38,101463.57
PL52,2,Opolskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,7082,7105.89,7261.81,7525.46,7844.78,8183.64,8318.58,8377.84,8470.59,8573.22,8763.8,9013.83,9459.26,9915.02,10559.19,11179.91,11816.5,12292.85,12859.96,13664.44,15056.52,16427.46,17370.66,18349.83,19509.74,20314.59,21075.35,21987.75,23031.92,24113.89,25257.6
PL6,1,Makroregion Pólnocny,Million EUR,2021,Total,,,,,,,,,,,,,,,,41597,41796.51,42720.76,44212.47,45946.49,47751.41,48662.46,49624.46,50237.77,51265.95,53049.45,55435.14,59537.77,64748.44,70868.33,75242.7,80285.6,84907.09,88558.03,93263.78,99400.74,103245.88,107375.31,112585.59,116798.52,120858.45,124926.05,129509.91,134849.2,140378.89,146240.61
PL61,2,Kujawsko-Pomorskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,15288,15300.38,15552.38,15976.62,16452.7,16931.68,17220.11,17498.62,17604.43,17760.72,18164.29,18695.56,19759.81,21364.17,23189.2,24724.69,26408.22,27567.82,28593.37,30142.87,32374.41,33162.4,34006.46,35283.58,36503.2,37799.85,39015.9,40440.89,42109.18,43836.7,45669.42
PL62,2,Warminsko-Mazurskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,7458,7354.71,7393.98,7552.05,7764.23,8006.51,8148.1,8363.99,8583.17,8857.34,9412.42,10155.59,11037.83,12056.37,12920.07,13879.18,15181.26,16343.98,17132.49,18053.9,19375.47,20354.38,21277.23,22690.77,23833.71,24835.12,25928.1,27199.84,28647.89,30148.58,31733.63
PL63,2,Pomorskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,18851,19141.42,19774.4,20683.8,21729.56,22813.22,23294.25,23761.85,24050.17,24647.89,25472.74,26583.99,28740.13,31327.9,34759.06,36638.83,38696.12,40995.29,42832.17,45067.01,47650.86,49729.1,52091.62,54611.24,56461.61,58223.48,59982.05,61869.18,64092.13,66393.61,68837.56
PL7,1,Makroregion Centralny,Million EUR,2021,Total,,,,,,,,,,,,,,,,26303,26412.2,26953.53,27824.46,28821.09,29846.88,30539.3,31032.81,31321.65,32155.53,33376.84,34758.49,37434.01,40667.73,43512.19,46342.85,49835.38,53404.21,56173.03,58846.89,61988.58,63768.97,65383.4,67543.05,70065.27,71934.02,73576.05,75749.91,78337.84,81016.38,83865.39
PL71,2,Lódzkie,Million EUR,2021,Total,,,,,,,,,,,,,,,,19193,19272.23,19666.92,20300.39,21021.85,21762.18,22399.12,22652.48,22866.72,23414.11,24441.32,25648.58,27880.23,30317.76,32233.87,33999.11,36475.4,39157.74,41447.49,43630.11,46084.3,47616.96,48928.1,50635.66,52624.16,54060.1,55291.65,56880.31,58771.7,60729.32,62811.54
PL72,2,Swietokrzyskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,7110,7139.97,7286.61,7524.07,7799.24,8084.7,8140.18,8380.33,8454.93,8741.42,8935.52,9109.91,9553.78,10349.97,11278.32,12343.74,13359.98,14246.47,14725.54,15216.78,15904.28,16152.01,16455.3,16907.39,17441.11,17873.92,18284.4,18869.6,19566.14,20287.06,21053.85
PL8,1,Makroregion Wschodni,Million EUR,2021,Total,,,,,,,,,,,,,,,,28360,28179.54,28484.5,29166.48,30019.38,30944.1,31239.23,31628.36,32218.67,33217.08,34505.25,36205.68,38727.44,41929.18,45083.6,48581.16,53899.15,58256.79,62266.52,66875.41,71278.4,73834.42,76851.77,81338.83,86435.8,90951.98,95250.32,100191.97,105814.22,111640.95,117794.48
PL81,2,Lubelskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,11479,11408.37,11528.93,11795.22,12122.88,12475.11,12600.93,12628.95,12669.59,12847.51,13177.04,13617.93,14359.59,15505.9,16684.54,17810.6,19517.51,20907.38,22215.24,23822.72,25373.81,26015.34,26782.56,28163.77,29871.49,31503.16,32882.66,34490.42,36335.03,38246.26,40267.4
PL82,2,Podkarpackie,Million EUR,2021,Total,,,,,,,,,,,,,,,,10477,10378.91,10461.86,10686.18,10973.37,11286.5,11410.52,11643.78,11997.85,12474.84,12982.81,13673.86,14711.01,15893.59,17153.6,18793.67,21223.46,23349.99,25271.1,27075.52,28696.36,29921.33,31269.28,33173.1,35183.34,36778.16,38350.24,40206.77,42322.64,44515.37,46831.72
PL84,2,Podlaskie,Million EUR,2021,Total,,,,,,,,,,,,,,,,6404,6392.26,6493.71,6685.08,6923.14,7182.5,7227.8,7355.64,7551.24,7894.74,8345.39,8913.88,9656.83,10529.68,11245.46,11976.87,13158.16,13999.39,14780.15,15977.14,17208.2,17897.73,18799.9,20001.93,21380.94,22670.63,24017.4,25494.76,27156.51,28879.29,30695.33
PL9,1,Makroregion Województwo Mazowieckie,Million EUR,2021,Total,,,,,,,,,,,,,,,,125980,131490.2,138853.66,147506.45,156399.39,165222.88,171804.95,175437.54,178175.95,181384.48,184721.13,189078.97,195596.06,203376.57,210050.94,215536.94,221440.09,227063.9,232604.54,240826.11,248726.36,256034.75,263135.92,271880.62,281239.53,289716.35,298168.59,307538.68,318338.57,329527.06,341367.63
PL91,2,Warszawski stoleczny,Million EUR,2021,Total,,,,,,,,,,,,,,,,95822,100207.1,105982.07,112686,119520.3,126794.87,132356.28,135190.56,137251.82,139788.88,142309.2,145590.89,150607.21,156377.55,161644.65,165889.85,170447.86,174348.58,178337.45,184703.59,190478.86,195744.15,201267.69,208241.31,215804.18,222418.9,228916.33,236201.24,244586.83,253274.49,262466.55
PL92,2,Mazowiecki regionalny,Million EUR,2021,Total,,,,,,,,,,,,,,,,30158,31283.1,32871.59,34820.45,36879.09,38428,39448.67,40246.97,40924.1,41595.58,42411.92,43488.06,44988.86,46999.01,48406.28,49647.07,50992.2,52715.29,54267.06,56122.48,58247.47,60290.57,61868.2,63639.28,65435.32,67297.43,69252.24,71337.42,73751.72,76252.55,78901.06
PT,0,Portugal,Million EUR,2021,Total,191499,202376,212827.22,222800.36,230487.11,237339.93,243958.52,253587.62,265562.42,277977.96,291217.63,305134.69,320571.6,332648.23,344005.61,354076.88,365236.35,380227.68,398520.26,418102.68,438185.09,457536.35,474445.82,487586.19,500225.87,512321.35,523667.92,535653.88,546975.76,554521.62,561011.31,562463.47,558872.48,554288.08,550035.32,546936.28,543726,542789.9,542730.97,543648.05,542711.24,543849.33,544997.44,546400.05,549115.97,553185.96
PT1,1,Continente,Million EUR,2021,Total,180010,189769.06,199104.61,208004.62,214785.68,220770.69,226497.31,234995.42,245642.84,256690.9,268475.92,280875.79,294671.67,305338.05,315328.43,324552.27,334501.93,348372.38,365266.23,382865.15,400641.74,418097.21,433138.92,444635.15,455334.23,465333.94,475875.04,486932.82,497366.74,504046.97,509931.68,511038.73,507626.01,503367.94,499446.65,496668.03,493809.91,493130.37,493304.14,494400.03,493645.25,494826.17,496079.6,497577.02,500332.57,504403.24
PT11,2,Norte,Million EUR,2021,Total,42410,44482.17,46406.67,48233.68,49505.2,50538.5,51447.74,53079.1,55261.58,57550.91,60010.63,62635.84,65636.07,67809.91,69799.02,71691.77,73761.14,77092.52,81579.11,86289.34,90259.19,94440.38,98036.43,100872.86,103530.25,106529.99,109461.78,112927.85,116741.41,119026.85,120858.31,121453.24,121140.1,120672.32,120142.15,119816.32,119461.14,119924.31,120322.35,121171.99,121169.55,121735.49,122492.35,123328.24,124568.83,126233.11
PT15,2,Algarve,Million EUR,2021,Total,7823,8496.97,9160.38,9794.08,10313.97,10800.28,11289.73,11929.07,12687.14,13465.61,14288.01,15141.82,16067.17,16830.63,17549.5,18189.23,18793.44,19527.48,20256.55,21216.05,22303.61,23833.72,25084.37,26535.57,27867.06,29163.69,30806.43,32994,34428.22,35225.51,35897.09,36339.91,36233.32,36002.93,35805.53,35661.74,35411.9,35251.99,35150.63,35096.47,35109.07,35134.75,35024.27,34924.58,34881.88,34898.45
PT16,2,Centro,Million EUR,2021,Total,34077,36252.26,38348.42,40349.58,41900.92,43293.31,44647.79,46599.26,49014.5,51519.82,54192.34,56998.57,60105.95,62552.81,64898.42,67624.29,69609.08,71922.98,74678.9,78997.19,82987.67,87204.64,91553.41,94807.06,98147.65,101254.19,104068.59,106695.92,109498.9,111094.61,112480.68,112493.96,111735.34,110830.24,109959.1,109346.47,108582.14,108562.24,108618.91,108649.04,108101.24,107904.04,107896.37,107934.07,108207.83,108727.92
PT17,2,Área Metropolitana de Lisboa,Million EUR,2021,Total,82078,86034.99,89833.22,93451.34,96248.61,98743.68,101147.37,104606.13,108885.68,113304.62,118000.98,122917.59,128348.47,132555.15,136449.33,140173.52,144821.75,151276.98,158532.96,165376.52,172279.13,177717.2,181703.15,184463.76,186373.45,187813.12,190290,192127.77,193670.62,194593.08,195562.03,194296.15,191753.5,189000.36,186574.19,184778.93,183519.25,182573.09,182306,182344.15,181904.24,182278.29,182431.31,182673.84,183380.4,184571.54
PT18,2,Alentejo,Million EUR,2021,Total,13622,14502.66,15355.93,16175.94,16816.99,17394.93,17964.67,18781.86,19793.93,20849.94,21983.95,23181.96,24514,25589.53,26632.16,26873.46,27516.53,28552.44,30218.7,30986.05,32812.16,34901.29,36761.57,37955.92,39415.84,40572.95,41248.27,42187.31,43027.64,44106.97,45133.6,46455.52,46763.79,46862.14,46965.73,47064.62,46835.52,46818.77,46906.28,47138.42,47361.19,47773.64,48235.35,48716.33,49293.63,49972.27
PT2,1,Região Autónoma dos Açores,Million EUR,2021,Total,4787,5112.88,5433.32,5739.79,5990.02,6223.91,6458.84,6770,7142.11,7525.74,7932.86,8357.42,8819.51,9201.24,9560.8,9861.39,10146.23,10518.5,10865.3,11384.67,12036.41,12695.71,13332.21,14075.67,14618.6,15398.12,15677.67,16130.81,16538.1,16883.03,17107.9,17141.47,17134.45,17038.08,16886.4,16769.54,16630.37,16519.93,16406.32,16295.86,16196.58,16168.64,16140.33,16116.94,16119.35,16148.6
PT20,2,Região Autónoma dos Açores,Million EUR,2021,Total,4787,5112.88,5433.32,5739.79,5990.02,6223.91,6458.84,6770,7142.11,7525.74,7932.86,8357.42,8819.51,9201.24,9560.8,9861.39,10146.23,10518.5,10865.3,11384.67,12036.41,12695.71,13332.21,14075.67,14618.6,15398.12,15677.67,16130.81,16538.1,16883.03,17107.9,17141.47,17134.45,17038.08,16886.4,16769.54,16630.37,16519.93,16406.32,16295.86,16196.58,16168.64,16140.33,16116.94,16119.35,16148.6
PT3,1,Região Autónoma da Madeira,Million EUR,2021,Total,6659,7448.09,8240.43,9004.32,9657.58,10289.48,10944.52,11761.59,12713.48,13693.82,14737.59,15826.29,17000.89,18025.91,19030.01,19574.2,20491.98,21236.65,22284.44,23742.76,25392.29,26623.58,27853.56,28753.59,30150.05,31464.9,31989.37,32463.47,32943.18,33463.06,33842.38,34153.84,33982.68,33752.84,33573.36,33369.97,33157.17,33011.23,32892.14,32823.75,32741.15,32720.61,32637.79,32560.4,32511.97,32493.62
PT30,2,Região Autónoma da Madeira,Million EUR,2021,Total,6659,7448.09,8240.43,9004.32,9657.58,10289.48,10944.52,11761.59,12713.48,13693.82,14737.59,15826.29,17000.89,18025.91,19030.01,19574.2,20491.98,21236.65,22284.44,23742.76,25392.29,26623.58,27853.56,28753.59,30150.05,31464.9,31989.37,32463.47,32943.18,33463.06,33842.38,34153.84,33982.68,33752.84,33573.36,33369.97,33157.17,33011.23,32892.14,32823.75,32741.15,32720.61,32637.79,32560.4,32511.97,32493.62
PTZ,1,Extra-Regio,Million EUR,2021,Total,43,45.97,48.86,51.63,53.83,55.85,57.85,60.61,63.99,67.5,71.26,75.19,79.53,83.03,86.37,89.02,96.21,100.15,104.29,110.1,114.65,119.85,121.13,121.78,122.99,124.39,125.84,126.78,127.74,128.56,129.35,129.43,129.34,129.22,128.91,128.74,128.55,128.37,128.37,128.41,128.26,133.91,139.72,145.69,152.08,140.5
PTZZ,2,Extra-Regio,Million EUR,2021,Total,43,45.97,48.86,51.63,53.83,55.85,57.85,60.61,63.99,67.5,71.26,75.19,79.53,83.03,86.37,89.02,96.21,100.15,104.29,110.1,114.65,119.85,121.13,121.78,122.99,124.39,125.84,126.78,127.74,128.56,129.35,129.43,129.34,129.22,128.91,128.74,128.55,128.37,128.37,128.41,128.26,133.91,139.72,145.69,152.08,140.5
RO,0,Romania,Million EUR,2021,Total,,,,,,,,,,,,,,,,186799,184759.11,183357.59,181208.09,178698.23,177953.07,178720.59,178010.36,179424.2,182520.24,187769.91,198512.29,223589.87,255210.79,267969.33,279197.88,291629.59,304728.07,313309.12,322225.08,333342.03,341302.01,350906.54,359068.26,371588.94,387977.04,404377.72,422113.95,442574.34,465380.86,490358.81
RO1,1,Macroregiunea unu,Million EUR,2021,Total,,,,,,,,,,,,,,,,39659,38655.52,37834.23,36945.5,36044.06,35603.54,35204.71,34298.87,33954.04,33920.14,34365.71,36284.17,40340.39,45413.53,47516.07,48603.65,50066.41,50799.91,51871.45,52686.27,55517.36,56880.73,57610.44,59580.57,61124.67,63759.2,67061.9,70637.02,74804.89,79478.17,84615.64
RO11,2,Nord-Vest,Million EUR,2021,Total,,,,,,,,,,,,,,,,19342,18807.43,18355.62,17903.02,17411.49,17108.27,16820.95,16281.69,15984.92,15832.72,15910.1,16451.11,18275.06,20526.82,21190.82,21659.59,22181.49,22513,22666.68,22884.42,23839.41,24421.11,24344.64,25101.42,25855.25,26972.02,28341.8,29835.47,31607.87,33614.57,35834.1
RO12,2,Centru,Million EUR,2021,Total,,,,,,,,,,,,,,,,20317,19848.09,19478.61,19042.48,18632.57,18495.27,18383.76,18017.18,17969.12,18087.42,18455.61,19833.06,22065.33,24886.71,26325.25,26944.06,27884.92,28286.91,29204.77,29801.85,31677.95,32459.62,33265.8,34479.15,35269.42,36787.18,38720.1,40801.55,43197.02,45863.6,48781.54
