ITL_level,ITL1code,ITL1name,SIC07,Asset,Year,GFCF_CP,GFCF_deflator
"ITL1","TLD","North West (England)","E","Buildings",1997,463.35,100
"ITL1","TLD","North West (England)","E","Buildings",1998,424.02,101.8074
"ITL1","TLD","North West (England)","E","Buildings",1999,478.14,101.1461
"ITL1","TLD","North West (England)","E","Buildings",2000,459.66,111.9951
"ITL1","TLD","North West (England)","E","Buildings",2001,312.28,116.8436
"ITL1","TLD","North West (England)","E","Buildings",2002,303.13,121.8752
"ITL1","TLD","North West (England)","E","Buildings",2003,361.59,118.2143
"ITL1","TLD","North West (England)","E","Buildings",2004,400.94,120.8744
"ITL1","TLD","North West (England)","E","Buildings",2005,382.74,125.2527
"ITL1","TLD","North West (England)","E","Buildings",2006,470.18,134.3982
"ITL1","TLD","North West (England)","E","Buildings",2007,400.36,142.8746
"ITL1","TLD","North West (England)","E","Buildings",2008,319.43,148.6174
"ITL1","TLD","North West (England)","E","Buildings",2009,302.79,146.2784
"ITL1","TLD","North West (England)","E","Buildings",2010,300.83,143.8104
"ITL1","TLD","North West (England)","E","Buildings",2011,325.69,147.9399
"ITL1","TLD","North West (England)","E","Buildings",2012,356.53,155.0032
"ITL1","TLD","North West (England)","E","Buildings",2013,424.04,160.4084
"ITL1","TLD","North West (England)","E","Buildings",2014,336.88,166.5012
"ITL1","TLD","North West (England)","E","Buildings",2015,344.57,166.495
"ITL1","TLD","North West (England)","E","Buildings",2016,318.84,166.9353
"ITL1","TLD","North West (England)","E","Buildings",2017,332.39,169.3892
"ITL1","TLD","North West (England)","E","Buildings",2018,272.94,174.1937
"ITL1","TLD","North West (England)","E","Buildings",2019,387.88,180.8111
"ITL1","TLD","North West (England)","E","Buildings",2020,377.44,184.6311
"ITL1","TLD","North West (England)","E","ICT",1997,28.87,100
"ITL1","TLD","North West (England)","E","ICT",1998,31.53,88.49924
"ITL1","TLD","North West (England)","E","ICT",1999,31.93,82.79875
"ITL1","TLD","North West (England)","E","ICT",2000,25.93,83.39383
"ITL1","TLD","North West (England)","E","ICT",2001,17.01,81.46654
"ITL1","TLD","North West (England)","E","ICT",2002,36.44,78.43517
"ITL1","TLD","North West (England)","E","ICT",2003,24.65,73.41507
"ITL1","TLD","North West (England)","E","ICT",2004,27.92,70.65697
"ITL1","TLD","North West (England)","E","ICT",2005,23.33,65.82378
"ITL1","TLD","North West (England)","E","ICT",2006,19.81,62.2527
"ITL1","TLD","North West (England)","E","ICT",2007,15.21,58.45365
"ITL1","TLD","North West (England)","E","ICT",2008,21.64,56.71207
"ITL1","TLD","North West (England)","E","ICT",2009,20.45,54.64277
"ITL1","TLD","North West (England)","E","ICT",2010,18.64,54.64563
"ITL1","TLD","North West (England)","E","ICT",2011,12.55,51.75327
"ITL1","TLD","North West (England)","E","ICT",2012,17.3,47.90818
"ITL1","TLD","North West (England)","E","ICT",2013,16.1,45.56131
"ITL1","TLD","North West (England)","E","ICT",2014,20.72,49.13849
"ITL1","TLD","North West (England)","E","ICT",2015,21.82,59.40075
"ITL1","TLD","North West (England)","E","ICT",2016,22.71,61.09878
"ITL1","TLD","North West (England)","E","ICT",2017,21.95,66.70542
"ITL1","TLD","North West (England)","E","ICT",2018,27.44,65.75156
"ITL1","TLD","North West (England)","E","ICT",2019,25.05,67.7196
"ITL1","TLD","North West (England)","E","ICT",2020,23.64,67.7196
"ITL1","TLD","North West (England)","E","Intangibles",1997,6.06,100
"ITL1","TLD","North West (England)","E","Intangibles",1998,7.06,95.95315
"ITL1","TLD","North West (England)","E","Intangibles",1999,9.64,96.37473
"ITL1","TLD","North West (England)","E","Intangibles",2000,10.14,94.79192
"ITL1","TLD","North West (England)","E","Intangibles",2001,10.61,92.30293
"ITL1","TLD","North West (England)","E","Intangibles",2002,10.19,91.60854
"ITL1","TLD","North West (England)","E","Intangibles",2003,6.59,90.41312
"ITL1","TLD","North West (England)","E","Intangibles",2004,8.05,87.89228
"ITL1","TLD","North West (England)","E","Intangibles",2005,7.95,86.77857
"ITL1","TLD","North West (England)","E","Intangibles",2006,9.3,87.85999
"ITL1","TLD","North West (England)","E","Intangibles",2007,15.83,89.00704
"ITL1","TLD","North West (England)","E","Intangibles",2008,12.35,91.38573
"ITL1","TLD","North West (England)","E","Intangibles",2009,14.5,92.96233
"ITL1","TLD","North West (England)","E","Intangibles",2010,18.8,91.80723
"ITL1","TLD","North West (England)","E","Intangibles",2011,14.5,91.12978
"ITL1","TLD","North West (England)","E","Intangibles",2012,24.75,90.51168
"ITL1","TLD","North West (England)","E","Intangibles",2013,25.85,90.1892
"ITL1","TLD","North West (England)","E","Intangibles",2014,30.88,89.68203
"ITL1","TLD","North West (England)","E","Intangibles",2015,28.17,89.07738
"ITL1","TLD","North West (England)","E","Intangibles",2016,24.88,90.16784
"ITL1","TLD","North West (England)","E","Intangibles",2017,25.75,91.33832
"ITL1","TLD","North West (England)","E","Intangibles",2018,30.5,92.47392
"ITL1","TLD","North West (England)","E","Intangibles",2019,30.72,96.39387
"ITL1","TLD","North West (England)","E","Intangibles",2020,29.54,100.2731
"ITL1","TLD","North West (England)","E","OtherTan",1997,112.83,100
"ITL1","TLD","North West (England)","E","OtherTan",1998,116.56,97.248
"ITL1","TLD","North West (England)","E","OtherTan",1999,110.41,98.90295
"ITL1","TLD","North West (England)","E","OtherTan",2000,99.09,101.6225
"ITL1","TLD","North West (England)","E","OtherTan",2001,78.61,100.5963
"ITL1","TLD","North West (England)","E","OtherTan",2002,112.4,99.65634
"ITL1","TLD","North West (England)","E","OtherTan",2003,122.82,101.0072
"ITL1","TLD","North West (England)","E","OtherTan",2004,124.43,99.67244
"ITL1","TLD","North West (England)","E","OtherTan",2005,116.94,98.0813
"ITL1","TLD","North West (England)","E","OtherTan",2006,151.2,98.07904
"ITL1","TLD","North West (England)","E","OtherTan",2007,195.58,97.67223
"ITL1","TLD","North West (England)","E","OtherTan",2008,225.9,101.9999
"ITL1","TLD","North West (England)","E","OtherTan",2009,185.86,113.5895
"ITL1","TLD","North West (England)","E","OtherTan",2010,163.95,117.2259
"ITL1","TLD","North West (England)","E","OtherTan",2011,149.59,120.2563
"ITL1","TLD","North West (England)","E","OtherTan",2012,167.2,122.7788
"ITL1","TLD","North West (England)","E","OtherTan",2013,155.11,124.2726
"ITL1","TLD","North West (England)","E","OtherTan",2014,173.73,122.0802
"ITL1","TLD","North West (England)","E","OtherTan",2015,164.93,125.336
"ITL1","TLD","North West (England)","E","OtherTan",2016,194.11,130.6519
"ITL1","TLD","North West (England)","E","OtherTan",2017,226.21,143.4446
"ITL1","TLD","North West (England)","E","OtherTan",2018,299.7,142.0802
"ITL1","TLD","North West (England)","E","OtherTan",2019,296.99,148.165
"ITL1","TLD","North West (England)","E","OtherTan",2020,222.96,149.395
"ITL1","TLD","North West (England)","E","Total",1997,631.36,100
"ITL1","TLD","North West (England)","E","Total",1998,601.27,99.94813
"ITL1","TLD","North West (England)","E","Total",1999,652.01,99.48525
"ITL1","TLD","North West (England)","E","Total",2000,616.82,107.8064
"ITL1","TLD","North West (England)","E","Total",2001,437.48,110.6883
"ITL1","TLD","North West (England)","E","Total",2002,485.14,113.1584
"ITL1","TLD","North West (England)","E","Total",2003,555.61,111.0926
"ITL1","TLD","North West (England)","E","Total",2004,594.57,112.1131
"ITL1","TLD","North West (England)","E","Total",2005,563.7,114.0974
"ITL1","TLD","North West (England)","E","Total",2006,688.59,119.5533
"ITL1","TLD","North West (England)","E","Total",2007,663.55,123.8594
"ITL1","TLD","North West (England)","E","Total",2008,619.84,128.7245
"ITL1","TLD","North West (England)","E","Total",2009,560.24,132.6196
"ITL1","TLD","North West (England)","E","Total",2010,531.49,132.5247
"ITL1","TLD","North West (England)","E","Total",2011,523.34,135.8437
"ITL1","TLD","North West (England)","E","Total",2012,582.28,140.291
"ITL1","TLD","North West (England)","E","Total",2013,640.13,143.7072
"ITL1","TLD","North West (England)","E","Total",2014,587.52,146.3811
"ITL1","TLD","North West (England)","E","Total",2015,593.44,148.5013
"ITL1","TLD","North West (England)","E","Total",2016,599.85,150.8356
"ITL1","TLD","North West (England)","E","Total",2017,637.63,157.81
"ITL1","TLD","North West (England)","E","Total",2018,676.89,159.5825
"ITL1","TLD","North West (England)","E","Total",2019,789.22,165.5149
"ITL1","TLD","North West (England)","E","Total",2020,691.73,168.401
"ITL1","TLD","North West (England)","E","Transport",1997,18.76,100
"ITL1","TLD","North West (England)","E","Transport",1998,20.48,95.82518
"ITL1","TLD","North West (England)","E","Transport",1999,20.28,96.90563
"ITL1","TLD","North West (England)","E","Transport",2000,21.13,94.48354
"ITL1","TLD","North West (England)","E","Transport",2001,18.52,92.58957
"ITL1","TLD","North West (England)","E","Transport",2002,22.28,93.58748
"ITL1","TLD","North West (England)","E","Transport",2003,40.09,95.25581
"ITL1","TLD","North West (England)","E","Transport",2004,32.81,93.37913
"ITL1","TLD","North West (England)","E","Transport",2005,33.16,92.48988
"ITL1","TLD","North West (England)","E","Transport",2006,38.48,91.47147
"ITL1","TLD","North West (England)","E","Transport",2007,36.84,91.9488
"ITL1","TLD","North West (England)","E","Transport",2008,41.11,96.05521
"ITL1","TLD","North West (England)","E","Transport",2009,35.9,98.92693
"ITL1","TLD","North West (England)","E","Transport",2010,28.23,97.80666
"ITL1","TLD","North West (England)","E","Transport",2011,20.27,100.8955
"ITL1","TLD","North West (England)","E","Transport",2012,15.9,100.6872
"ITL1","TLD","North West (England)","E","Transport",2013,18.73,99.54131
"ITL1","TLD","North West (England)","E","Transport",2014,24.87,98.49872
"ITL1","TLD","North West (England)","E","Transport",2015,33.68,98.02702
"ITL1","TLD","North West (England)","E","Transport",2016,39.14,96.51673
"ITL1","TLD","North West (England)","E","Transport",2017,30.69,96.73467
"ITL1","TLD","North West (England)","E","Transport",2018,45.62,102.4969
"ITL1","TLD","North West (England)","E","Transport",2019,48.04,102.0969
"ITL1","TLD","North West (England)","E","Transport",2020,32.47,105.0803
"ITL1","TLD","North West (England)","F","Buildings",1997,914.42,100
"ITL1","TLD","North West (England)","F","Buildings",1998,1062.5,101.954
"ITL1","TLD","North West (England)","F","Buildings",1999,965.43,101.4324
"ITL1","TLD","North West (England)","F","Buildings",2000,876.66,110.7662
"ITL1","TLD","North West (England)","F","Buildings",2001,1300.08,116.6185
"ITL1","TLD","North West (England)","F","Buildings",2002,1421.46,121.2476
"ITL1","TLD","North West (England)","F","Buildings",2003,1384.72,120.2745
"ITL1","TLD","North West (England)","F","Buildings",2004,1415.36,122.6197
"ITL1","TLD","North West (England)","F","Buildings",2005,1696.72,126.8056
"ITL1","TLD","North West (England)","F","Buildings",2006,1852.63,135.9532
"ITL1","TLD","North West (England)","F","Buildings",2007,2067.52,145.8121
"ITL1","TLD","North West (England)","F","Buildings",2008,2055.79,150.2638
"ITL1","TLD","North West (England)","F","Buildings",2009,2489.37,146.4336
"ITL1","TLD","North West (England)","F","Buildings",2010,2662.24,142.8497
"ITL1","TLD","North West (England)","F","Buildings",2011,2682.6,146.4704
"ITL1","TLD","North West (England)","F","Buildings",2012,2932.77,153.8803
"ITL1","TLD","North West (England)","F","Buildings",2013,2825.58,160.2381
"ITL1","TLD","North West (England)","F","Buildings",2014,3151.57,166.5034
"ITL1","TLD","North West (England)","F","Buildings",2015,3035.64,167.9204
"ITL1","TLD","North West (England)","F","Buildings",2016,2860.25,170.5243
"ITL1","TLD","North West (England)","F","Buildings",2017,2932.47,171.9352
"ITL1","TLD","North West (England)","F","Buildings",2018,2432.23,177.0098
"ITL1","TLD","North West (England)","F","Buildings",2019,3812.25,184.7404
"ITL1","TLD","North West (England)","F","Buildings",2020,3510.54,189.0537
"ITL1","TLD","North West (England)","F","ICT",1997,7.62,100
"ITL1","TLD","North West (England)","F","ICT",1998,12.59,81.4452
"ITL1","TLD","North West (England)","F","ICT",1999,15.46,75.07246
"ITL1","TLD","North West (England)","F","ICT",2000,11.18,76.408
"ITL1","TLD","North West (England)","F","ICT",2001,30.26,77.20178
"ITL1","TLD","North West (England)","F","ICT",2002,27.92,66.48374
"ITL1","TLD","North West (England)","F","ICT",2003,22.36,55.16957
"ITL1","TLD","North West (England)","F","ICT",2004,23.23,51.44584
"ITL1","TLD","North West (England)","F","ICT",2005,14.08,42.37363
"ITL1","TLD","North West (England)","F","ICT",2006,17.44,38.15375
"ITL1","TLD","North West (England)","F","ICT",2007,17.17,33.4974
"ITL1","TLD","North West (England)","F","ICT",2008,10.72,31.30435
"ITL1","TLD","North West (England)","F","ICT",2009,7.62,35.2362
"ITL1","TLD","North West (England)","F","ICT",2010,11.82,35.66576
"ITL1","TLD","North West (England)","F","ICT",2011,10.77,35.70561
"ITL1","TLD","North West (England)","F","ICT",2012,14.73,35.76437
"ITL1","TLD","North West (England)","F","ICT",2013,12.19,34.23913
"ITL1","TLD","North West (England)","F","ICT",2014,15.39,36.84714
"ITL1","TLD","North West (England)","F","ICT",2015,20.08,44.7299
"ITL1","TLD","North West (England)","F","ICT",2016,18.81,46.29454
"ITL1","TLD","North West (England)","F","ICT",2017,24.64,50.34036
"ITL1","TLD","North West (England)","F","ICT",2018,29.09,49.30576
"ITL1","TLD","North West (England)","F","ICT",2019,25.15,50.72464
"ITL1","TLD","North West (England)","F","ICT",2020,25.11,50.72464
"ITL1","TLD","North West (England)","F","Intangibles",1997,16.21,100
"ITL1","TLD","North West (England)","F","Intangibles",1998,14.52,97.55445
"ITL1","TLD","North West (England)","F","Intangibles",1999,15.49,99.1648
"ITL1","TLD","North West (England)","F","Intangibles",2000,15.56,97.36288
"ITL1","TLD","North West (England)","F","Intangibles",2001,13.48,98.72308
"ITL1","TLD","North West (England)","F","Intangibles",2002,14.48,98.99409
"ITL1","TLD","North West (England)","F","Intangibles",2003,27.4,97.77372
"ITL1","TLD","North West (England)","F","Intangibles",2004,25.69,95.52777
"ITL1","TLD","North West (England)","F","Intangibles",2005,24.06,95.55694
"ITL1","TLD","North West (England)","F","Intangibles",2006,26.64,96.39859
"ITL1","TLD","North West (England)","F","Intangibles",2007,39.59,98.46653
"ITL1","TLD","North West (England)","F","Intangibles",2008,35.02,101.0066
"ITL1","TLD","North West (England)","F","Intangibles",2009,26.44,101.7707
"ITL1","TLD","North West (England)","F","Intangibles",2010,31.61,101.8758
"ITL1","TLD","North West (England)","F","Intangibles",2011,34.12,102.3298
"ITL1","TLD","North West (England)","F","Intangibles",2012,43.34,102.6706
"ITL1","TLD","North West (England)","F","Intangibles",2013,45.51,103.6302
"ITL1","TLD","North West (England)","F","Intangibles",2014,48.12,103.8183
"ITL1","TLD","North West (England)","F","Intangibles",2015,48.36,103.7975
"ITL1","TLD","North West (England)","F","Intangibles",2016,54.67,105.447
"ITL1","TLD","North West (England)","F","Intangibles",2017,57.78,107.6067
"ITL1","TLD","North West (England)","F","Intangibles",2018,61.7,110.4309
"ITL1","TLD","North West (England)","F","Intangibles",2019,63.04,113.9932
"ITL1","TLD","North West (England)","F","Intangibles",2020,61.04,117.349
"ITL1","TLD","North West (England)","F","OtherTan",1997,42.51,100
"ITL1","TLD","North West (England)","F","OtherTan",1998,62.01,99.46761
"ITL1","TLD","North West (England)","F","OtherTan",1999,64.31,99.21825
"ITL1","TLD","North West (England)","F","OtherTan",2000,52.78,99.73975
"ITL1","TLD","North West (England)","F","OtherTan",2001,66.03,99.31985
"ITL1","TLD","North West (England)","F","OtherTan",2002,81.58,97.18861
"ITL1","TLD","North West (England)","F","OtherTan",2003,77.67,97.32734
"ITL1","TLD","North West (England)","F","OtherTan",2004,90.51,96.33847
"ITL1","TLD","North West (England)","F","OtherTan",2005,78.36,99.34562
"ITL1","TLD","North West (England)","F","OtherTan",2006,84.66,102.3745
"ITL1","TLD","North West (England)","F","OtherTan",2007,57.84,106.9722
"ITL1","TLD","North West (England)","F","OtherTan",2008,56.56,114.0552
"ITL1","TLD","North West (England)","F","OtherTan",2009,22.01,124.8876
"ITL1","TLD","North West (England)","F","OtherTan",2010,22.85,113.4098
"ITL1","TLD","North West (England)","F","OtherTan",2011,40.04,117.5518
"ITL1","TLD","North West (England)","F","OtherTan",2012,59.04,118.9012
"ITL1","TLD","North West (England)","F","OtherTan",2013,51.05,119.5316
"ITL1","TLD","North West (England)","F","OtherTan",2014,81.17,117.3232
"ITL1","TLD","North West (England)","F","OtherTan",2015,70.77,117.1369
